sequence,status,send_time_epoch,recv_time_epoch,send_time_iso,recv_time_iso,rtt_us,packet_size_bytes,from_ip,from_port,error
169,ok,1769499536.984325171,1769499536.984933376,2026-01-27T09:38:56.984325,2026-01-27T09:38:56.984933,608.21,64,192.168.10.30,5005,
170,ok,1769499536.987841368,1769499536.988500118,2026-01-27T09:38:56.987841,2026-01-27T09:38:56.988500,658.75,64,192.168.10.30,5005,
171,ok,1769499536.991417408,1769499536.992063522,2026-01-27T09:38:56.991417,2026-01-27T09:38:56.992064,646.11,64,192.168.10.30,5005,
172,ok,1769499536.995056629,1769499536.995796204,2026-01-27T09:38:56.995057,2026-01-27T09:38:56.995796,739.57,64,192.168.10.30,5005,
173,ok,1769499536.998717546,1769499536.999343634,2026-01-27T09:38:56.998718,2026-01-27T09:38:56.999344,626.09,64,192.168.10.30,5005,
174,ok,1769499537.002204180,1769499537.002823591,2026-01-27T09:38:57.002204,2026-01-27T09:38:57.002824,619.41,64,192.168.10.30,5005,
175,ok,1769499537.005716562,1769499537.006394863,2026-01-27T09:38:57.005717,2026-01-27T09:38:57.006395,678.30,64,192.168.10.30,5005,
176,ok,1769499537.009210825,1769499537.009814978,2026-01-27T09:38:57.009211,2026-01-27T09:38:57.009815,604.15,64,192.168.10.30,5005,
177,ok,1769499537.012639523,1769499537.013272524,2026-01-27T09:38:57.012640,2026-01-27T09:38:57.013273,633.00,64,192.168.10.30,5005,
178,ok,1769499537.016110420,1769499537.016726732,2026-01-27T09:38:57.016110,2026-01-27T09:38:57.016727,616.31,64,192.168.10.30,5005,
179,ok,1769499537.019604683,1769499537.020221710,2026-01-27T09:38:57.019605,2026-01-27T09:38:57.020222,617.03,64,192.168.10.30,5005,
180,ok,1769499537.023050785,1769499537.023682594,2026-01-27T09:38:57.023051,2026-01-27T09:38:57.023683,631.81,64,192.168.10.30,5005,
181,ok,1769499537.026661396,1769499537.027331591,2026-01-27T09:38:57.026661,2026-01-27T09:38:57.027332,670.19,64,192.168.10.30,5005,
182,ok,1769499537.030238152,1769499537.030905008,2026-01-27T09:38:57.030238,2026-01-27T09:38:57.030905,666.86,64,192.168.10.30,5005,
183,ok,1769499537.033758163,1769499537.034377098,2026-01-27T09:38:57.033758,2026-01-27T09:38:57.034377,618.93,64,192.168.10.30,5005,
184,ok,1769499537.037223101,1769499537.037841558,2026-01-27T09:38:57.037223,2026-01-27T09:38:57.037842,618.46,64,192.168.10.30,5005,
185,ok,1769499537.040672779,1769499537.041275024,2026-01-27T09:38:57.040673,2026-01-27T09:38:57.041275,602.25,64,192.168.10.30,5005,
186,ok,1769499537.044103384,1769499537.044688463,2026-01-27T09:38:57.044103,2026-01-27T09:38:57.044688,585.08,64,192.168.10.30,5005,
187,ok,1769499537.047546387,1769499537.048157215,2026-01-27T09:38:57.047546,2026-01-27T09:38:57.048157,610.83,64,192.168.10.30,5005,
188,ok,1769499537.051003695,1769499537.051618814,2026-01-27T09:38:57.051004,2026-01-27T09:38:57.051619,615.12,64,192.168.10.30,5005,
189,ok,1769499537.054578543,1769499537.055225372,2026-01-27T09:38:57.054579,2026-01-27T09:38:57.055225,646.83,64,192.168.10.30,5005,
190,ok,1769499537.058180571,1769499537.058880806,2026-01-27T09:38:57.058181,2026-01-27T09:38:57.058881,700.24,64,192.168.10.30,5005,
191,ok,1769499537.061883926,1769499537.062603235,2026-01-27T09:38:57.061884,2026-01-27T09:38:57.062603,719.31,64,192.168.10.30,5005,
192,ok,1769499537.065508604,1769499537.066144705,2026-01-27T09:38:57.065509,2026-01-27T09:38:57.066145,636.10,64,192.168.10.30,5005,
193,ok,1769499537.069005251,1769499537.069652319,2026-01-27T09:38:57.069005,2026-01-27T09:38:57.069652,647.07,64,192.168.10.30,5005,
194,ok,1769499537.072501898,1769499537.073111296,2026-01-27T09:38:57.072502,2026-01-27T09:38:57.073111,609.40,64,192.168.10.30,5005,
195,ok,1769499537.075928211,1769499537.076528788,2026-01-27T09:38:57.075928,2026-01-27T09:38:57.076529,600.58,64,192.168.10.30,5005,
196,ok,1769499537.079355240,1769499537.079969883,2026-01-27T09:38:57.079355,2026-01-27T09:38:57.079970,614.64,64,192.168.10.30,5005,
197,ok,1769499537.082810640,1769499537.083459139,2026-01-27T09:38:57.082811,2026-01-27T09:38:57.083459,648.50,64,192.168.10.30,5005,
198,ok,1769499537.086342096,1769499537.086965322,2026-01-27T09:38:57.086342,2026-01-27T09:38:57.086965,623.23,64,192.168.10.30,5005,
199,ok,1769499537.089850187,1769499537.090562344,2026-01-27T09:38:57.089850,2026-01-27T09:38:57.090562,712.16,64,192.168.10.30,5005,
200,ok,1769499537.093523264,1769499537.094160318,2026-01-27T09:38:57.093523,2026-01-27T09:38:57.094160,637.05,64,192.168.10.30,5005,
201,ok,1769499537.097100973,1769499537.097736120,2026-01-27T09:38:57.097101,2026-01-27T09:38:57.097736,635.15,64,192.168.10.30,5005,
202,ok,1769499537.100590944,1769499537.101226807,2026-01-27T09:38:57.100591,2026-01-27T09:38:57.101227,635.86,64,192.168.10.30,5005,
203,ok,1769499537.104077816,1769499537.104695320,2026-01-27T09:38:57.104078,2026-01-27T09:38:57.104695,617.50,64,192.168.10.30,5005,
204,ok,1769499537.107527494,1769499537.108146667,2026-01-27T09:38:57.107527,2026-01-27T09:38:57.108147,619.17,64,192.168.10.30,5005,
205,ok,1769499537.110961437,1769499537.111564636,2026-01-27T09:38:57.110961,2026-01-27T09:38:57.111565,603.20,64,192.168.10.30,5005,
206,ok,1769499537.114356279,1769499537.114987373,2026-01-27T09:38:57.114356,2026-01-27T09:38:57.114987,631.09,64,192.168.10.30,5005,
207,ok,1769499537.117868185,1769499537.118515015,2026-01-27T09:38:57.117868,2026-01-27T09:38:57.118515,646.83,64,192.168.10.30,5005,
208,ok,1769499537.121381998,1769499537.122060061,2026-01-27T09:38:57.121382,2026-01-27T09:38:57.122060,678.06,64,192.168.10.30,5005,
209,ok,1769499537.125000715,1769499537.125678778,2026-01-27T09:38:57.125001,2026-01-27T09:38:57.125679,678.06,64,192.168.10.30,5005,
210,ok,1769499537.128655434,1769499537.129376411,2026-01-27T09:38:57.128655,2026-01-27T09:38:57.129376,720.98,64,192.168.10.30,5005,
211,ok,1769499537.132295609,1769499537.132918358,2026-01-27T09:38:57.132296,2026-01-27T09:38:57.132918,622.75,64,192.168.10.30,5005,
212,ok,1769499537.135770559,1769499537.136370420,2026-01-27T09:38:57.135771,2026-01-27T09:38:57.136370,599.86,64,192.168.10.30,5005,
213,ok,1769499537.139168262,1769499537.139780760,2026-01-27T09:38:57.139168,2026-01-27T09:38:57.139781,612.50,64,192.168.10.30,5005,
214,ok,1769499537.142607689,1769499537.143187523,2026-01-27T09:38:57.142608,2026-01-27T09:38:57.143188,579.83,64,192.168.10.30,5005,
215,ok,1769499537.146009207,1769499537.146596193,2026-01-27T09:38:57.146009,2026-01-27T09:38:57.146596,586.99,64,192.168.10.30,5005,
216,ok,1769499537.149426699,1769499537.150042772,2026-01-27T09:38:57.149427,2026-01-27T09:38:57.150043,616.07,64,192.168.10.30,5005,
217,ok,1769499537.152932882,1769499537.153545141,2026-01-27T09:38:57.152933,2026-01-27T09:38:57.153545,612.26,64,192.168.10.30,5005,
218,ok,1769499537.156452179,1769499537.157095909,2026-01-27T09:38:57.156452,2026-01-27T09:38:57.157096,643.73,64,192.168.10.30,5005,
219,ok,1769499537.160048485,1769499537.160732746,2026-01-27T09:38:57.160048,2026-01-27T09:38:57.160733,684.26,64,192.168.10.30,5005,
220,ok,1769499537.163647890,1769499537.164257050,2026-01-27T09:38:57.163648,2026-01-27T09:38:57.164257,609.16,64,192.168.10.30,5005,
221,ok,1769499537.167053938,1769499537.167670965,2026-01-27T09:38:57.167054,2026-01-27T09:38:57.167671,617.03,64,192.168.10.30,5005,
222,ok,1769499537.170529127,1769499537.171074152,2026-01-27T09:38:57.170529,2026-01-27T09:38:57.171074,545.02,64,192.168.10.30,5005,
223,ok,1769499537.173906088,1769499537.174518347,2026-01-27T09:38:57.173906,2026-01-27T09:38:57.174518,612.26,64,192.168.10.30,5005,
224,ok,1769499537.177331924,1769499537.177934885,2026-01-27T09:38:57.177332,2026-01-27T09:38:57.177935,602.96,64,192.168.10.30,5005,
225,ok,1769499537.180788279,1769499537.181446075,2026-01-27T09:38:57.180788,2026-01-27T09:38:57.181446,657.80,64,192.168.10.30,5005,
226,ok,1769499537.184328794,1769499537.184947252,2026-01-27T09:38:57.184329,2026-01-27T09:38:57.184947,618.46,64,192.168.10.30,5005,
227,ok,1769499537.187860489,1769499537.188509703,2026-01-27T09:38:57.187860,2026-01-27T09:38:57.188510,649.21,64,192.168.10.30,5005,
228,ok,1769499537.191422224,1769499537.192064285,2026-01-27T09:38:57.191422,2026-01-27T09:38:57.192064,642.06,64,192.168.10.30,5005,
229,ok,1769499537.195061445,1769499537.195690155,2026-01-27T09:38:57.195061,2026-01-27T09:38:57.195690,628.71,64,192.168.10.30,5005,
230,ok,1769499537.198620558,1769499537.199224472,2026-01-27T09:38:57.198621,2026-01-27T09:38:57.199224,603.91,64,192.168.10.30,5005,
231,ok,1769499537.202029467,1769499537.202631712,2026-01-27T09:38:57.202029,2026-01-27T09:38:57.202632,602.25,64,192.168.10.30,5005,
232,ok,1769499537.205473185,1769499537.206083059,2026-01-27T09:38:57.205473,2026-01-27T09:38:57.206083,609.87,64,192.168.10.30,5005,
233,ok,1769499537.208917141,1769499537.209497929,2026-01-27T09:38:57.208917,2026-01-27T09:38:57.209498,580.79,64,192.168.10.30,5005,
234,ok,1769499537.212342501,1769499537.212928057,2026-01-27T09:38:57.212343,2026-01-27T09:38:57.212928,585.56,64,192.168.10.30,5005,
235,ok,1769499537.215754747,1769499537.216376543,2026-01-27T09:38:57.215755,2026-01-27T09:38:57.216377,621.80,64,192.168.10.30,5005,
236,ok,1769499537.219237328,1769499537.219858885,2026-01-27T09:38:57.219237,2026-01-27T09:38:57.219859,621.56,64,192.168.10.30,5005,
237,ok,1769499537.222749949,1769499537.223371506,2026-01-27T09:38:57.222750,2026-01-27T09:38:57.223372,621.56,64,192.168.10.30,5005,
238,ok,1769499537.226347208,1769499537.227006197,2026-01-27T09:38:57.226347,2026-01-27T09:38:57.227006,658.99,64,192.168.10.30,5005,
239,ok,1769499537.229965687,1769499537.230636835,2026-01-27T09:38:57.229966,2026-01-27T09:38:57.230637,671.15,64,192.168.10.30,5005,
240,ok,1769499537.233486176,1769499537.234085560,2026-01-27T09:38:57.233486,2026-01-27T09:38:57.234086,599.38,64,192.168.10.30,5005,
241,ok,1769499537.236947298,1769499537.237601519,2026-01-27T09:38:57.236947,2026-01-27T09:38:57.237602,654.22,64,192.168.10.30,5005,
242,ok,1769499537.240440369,1769499537.241019487,2026-01-27T09:38:57.240440,2026-01-27T09:38:57.241019,579.12,64,192.168.10.30,5005,
243,ok,1769499537.243836164,1769499537.244440556,2026-01-27T09:38:57.243836,2026-01-27T09:38:57.244441,604.39,64,192.168.10.30,5005,
244,ok,1769499537.247245312,1769499537.247851849,2026-01-27T09:38:57.247245,2026-01-27T09:38:57.247852,606.54,64,192.168.10.30,5005,
245,ok,1769499537.250725985,1769499537.251351833,2026-01-27T09:38:57.250726,2026-01-27T09:38:57.251352,625.85,64,192.168.10.30,5005,
246,ok,1769499537.254380703,1769499537.255003691,2026-01-27T09:38:57.254381,2026-01-27T09:38:57.255004,622.99,64,192.168.10.30,5005,
247,ok,1769499537.257945299,1769499537.258623600,2026-01-27T09:38:57.257945,2026-01-27T09:38:57.258624,678.30,64,192.168.10.30,5005,
248,ok,1769499537.261652470,1769499537.262350559,2026-01-27T09:38:57.261652,2026-01-27T09:38:57.262351,698.09,64,192.168.10.30,5005,
249,ok,1769499537.265295982,1769499537.265914202,2026-01-27T09:38:57.265296,2026-01-27T09:38:57.265914,618.22,64,192.168.10.30,5005,
250,ok,1769499537.268716574,1769499537.269311190,2026-01-27T09:38:57.268717,2026-01-27T09:38:57.269311,594.62,64,192.168.10.30,5005,
251,ok,1769499537.272161007,1769499537.272749901,2026-01-27T09:38:57.272161,2026-01-27T09:38:57.272750,588.89,64,192.168.10.30,5005,
252,ok,1769499537.275580168,1769499537.276172400,2026-01-27T09:38:57.275580,2026-01-27T09:38:57.276172,592.23,64,192.168.10.30,5005,
253,ok,1769499537.278974056,1769499537.279581547,2026-01-27T09:38:57.278974,2026-01-27T09:38:57.279582,607.49,64,192.168.10.30,5005,
254,ok,1769499537.282422781,1769499537.283078671,2026-01-27T09:38:57.282423,2026-01-27T09:38:57.283079,655.89,64,192.168.10.30,5005,
255,ok,1769499537.285962582,1769499537.286591053,2026-01-27T09:38:57.285963,2026-01-27T09:38:57.286591,628.47,64,192.168.10.30,5005,
256,ok,1769499537.289458036,1769499537.290105581,2026-01-27T09:38:57.289458,2026-01-27T09:38:57.290106,647.54,64,192.168.10.30,5005,
257,ok,1769499537.293082714,1769499537.293775082,2026-01-27T09:38:57.293083,2026-01-27T09:38:57.293775,692.37,64,192.168.10.30,5005,
258,ok,1769499537.296693802,1769499537.297347069,2026-01-27T09:38:57.296694,2026-01-27T09:38:57.297347,653.27,64,192.168.10.30,5005,
259,ok,1769499537.300207376,1769499537.300781012,2026-01-27T09:38:57.300207,2026-01-27T09:38:57.300781,573.64,64,192.168.10.30,5005,
260,ok,1769499537.303582907,1769499537.304206610,2026-01-27T09:38:57.303583,2026-01-27T09:38:57.304207,623.70,64,192.168.10.30,5005,
261,ok,1769499537.306966305,1769499537.307566404,2026-01-27T09:38:57.306966,2026-01-27T09:38:57.307566,600.10,64,192.168.10.30,5005,
262,ok,1769499537.310391665,1769499537.310989380,2026-01-27T09:38:57.310392,2026-01-27T09:38:57.310989,597.72,64,192.168.10.30,5005,
263,ok,1769499537.313826084,1769499537.314442396,2026-01-27T09:38:57.313826,2026-01-27T09:38:57.314442,616.31,64,192.168.10.30,5005,
264,ok,1769499537.317310572,1769499537.317924976,2026-01-27T09:38:57.317311,2026-01-27T09:38:57.317925,614.40,64,192.168.10.30,5005,
265,ok,1769499537.320949554,1769499537.321602821,2026-01-27T09:38:57.320950,2026-01-27T09:38:57.321603,653.27,64,192.168.10.30,5005,
266,ok,1769499537.324546337,1769499537.325202227,2026-01-27T09:38:57.324546,2026-01-27T09:38:57.325202,655.89,64,192.168.10.30,5005,
267,ok,1769499537.328169584,1769499537.328837872,2026-01-27T09:38:57.328170,2026-01-27T09:38:57.328838,668.29,64,192.168.10.30,5005,
268,ok,1769499537.331794024,1769499537.332440853,2026-01-27T09:38:57.331794,2026-01-27T09:38:57.332441,646.83,64,192.168.10.30,5005,
269,ok,1769499537.335243464,1769499537.335816622,2026-01-27T09:38:57.335243,2026-01-27T09:38:57.335817,573.16,64,192.168.10.30,5005,
270,ok,1769499537.338670015,1769499537.339282751,2026-01-27T09:38:57.338670,2026-01-27T09:38:57.339283,612.74,64,192.168.10.30,5005,
271,ok,1769499537.342144012,1769499537.342714310,2026-01-27T09:38:57.342144,2026-01-27T09:38:57.342714,570.30,64,192.168.10.30,5005,
272,ok,1769499537.345578194,1769499537.346167803,2026-01-27T09:38:57.345578,2026-01-27T09:38:57.346168,589.61,64,192.168.10.30,5005,
273,ok,1769499537.349000931,1769499537.349658728,2026-01-27T09:38:57.349001,2026-01-27T09:38:57.349659,657.80,64,192.168.10.30,5005,
274,ok,1769499537.352546453,1769499537.353186369,2026-01-27T09:38:57.352546,2026-01-27T09:38:57.353186,639.92,64,192.168.10.30,5005,
275,ok,1769499537.356067896,1769499537.356710911,2026-01-27T09:38:57.356068,2026-01-27T09:38:57.356711,643.01,64,192.168.10.30,5005,
276,ok,1769499537.359647989,1769499537.360363007,2026-01-27T09:38:57.359648,2026-01-27T09:38:57.360363,715.02,64,192.168.10.30,5005,
277,ok,1769499537.363283157,1769499537.363913059,2026-01-27T09:38:57.363283,2026-01-27T09:38:57.363913,629.90,64,192.168.10.30,5005,
278,ok,1769499537.366772175,1769499537.367411613,2026-01-27T09:38:57.366772,2026-01-27T09:38:57.367412,639.44,64,192.168.10.30,5005,
279,ok,1769499537.370241642,1769499537.370882988,2026-01-27T09:38:57.370242,2026-01-27T09:38:57.370883,641.35,64,192.168.10.30,5005,
280,ok,1769499537.373769283,1769499537.374343395,2026-01-27T09:38:57.373769,2026-01-27T09:38:57.374343,574.11,64,192.168.10.30,5005,
281,ok,1769499537.377157450,1769499537.377769232,2026-01-27T09:38:57.377157,2026-01-27T09:38:57.377769,611.78,64,192.168.10.30,5005,
282,ok,1769499537.380603552,1769499537.381211281,2026-01-27T09:38:57.380604,2026-01-27T09:38:57.381211,607.73,64,192.168.10.30,5005,
283,ok,1769499537.384091377,1769499537.384701729,2026-01-27T09:38:57.384091,2026-01-27T09:38:57.384702,610.35,64,192.168.10.30,5005,
284,ok,1769499537.387597561,1769499537.388254166,2026-01-27T09:38:57.387598,2026-01-27T09:38:57.388254,656.60,64,192.168.10.30,5005,
285,ok,1769499537.391129255,1769499537.391773701,2026-01-27T09:38:57.391129,2026-01-27T09:38:57.391774,644.45,64,192.168.10.30,5005,
286,ok,1769499537.394754648,1769499537.395425558,2026-01-27T09:38:57.394755,2026-01-27T09:38:57.395426,670.91,64,192.168.10.30,5005,
287,ok,1769499537.398344755,1769499537.398960590,2026-01-27T09:38:57.398345,2026-01-27T09:38:57.398961,615.84,64,192.168.10.30,5005,
288,ok,1769499537.401824474,1769499537.402419090,2026-01-27T09:38:57.401824,2026-01-27T09:38:57.402419,594.62,64,192.168.10.30,5005,
289,ok,1769499537.405260086,1769499537.405924082,2026-01-27T09:38:57.405260,2026-01-27T09:38:57.405924,664.00,64,192.168.10.30,5005,
290,ok,1769499537.408758640,1769499537.409387827,2026-01-27T09:38:57.408759,2026-01-27T09:38:57.409388,629.19,64,192.168.10.30,5005,
291,ok,1769499537.412235022,1769499537.412821293,2026-01-27T09:38:57.412235,2026-01-27T09:38:57.412821,586.27,64,192.168.10.30,5005,
292,ok,1769499537.415654659,1769499537.416324854,2026-01-27T09:38:57.415655,2026-01-27T09:38:57.416325,670.19,64,192.168.10.30,5005,
293,ok,1769499537.419155359,1769499537.419873953,2026-01-27T09:38:57.419155,2026-01-27T09:38:57.419874,718.59,64,192.168.10.30,5005,
294,ok,1769499537.422768831,1769499537.423570633,2026-01-27T09:38:57.422769,2026-01-27T09:38:57.423571,801.80,64,192.168.10.30,5005,
295,ok,1769499537.426548481,1769499537.427279949,2026-01-27T09:38:57.426548,2026-01-27T09:38:57.427280,731.47,64,192.168.10.30,5005,
296,ok,1769499537.430178165,1769499537.430784702,2026-01-27T09:38:57.430178,2026-01-27T09:38:57.430785,606.54,64,192.168.10.30,5005,
297,ok,1769499537.433688164,1769499537.434336185,2026-01-27T09:38:57.433688,2026-01-27T09:38:57.434336,648.02,64,192.168.10.30,5005,
298,ok,1769499537.437191963,1769499537.437833548,2026-01-27T09:38:57.437192,2026-01-27T09:38:57.437834,641.58,64,192.168.10.30,5005,
299,ok,1769499537.440672159,1769499537.441265106,2026-01-27T09:38:57.440672,2026-01-27T09:38:57.441265,592.95,64,192.168.10.30,5005,
300,ok,1769499537.444086313,1769499537.444679976,2026-01-27T09:38:57.444086,2026-01-27T09:38:57.444680,593.66,64,192.168.10.30,5005,
301,ok,1769499537.447511435,1769499537.448136330,2026-01-27T09:38:57.447511,2026-01-27T09:38:57.448136,624.90,64,192.168.10.30,5005,
302,ok,1769499537.450975180,1769499537.451627493,2026-01-27T09:38:57.450975,2026-01-27T09:38:57.451627,652.31,64,192.168.10.30,5005,
303,ok,1769499537.454585791,1769499537.455243826,2026-01-27T09:38:57.454586,2026-01-27T09:38:57.455244,658.04,64,192.168.10.30,5005,
304,ok,1769499537.458199501,1769499537.458842039,2026-01-27T09:38:57.458200,2026-01-27T09:38:57.458842,642.54,64,192.168.10.30,5005,
305,ok,1769499537.461882830,1769499537.462616682,2026-01-27T09:38:57.461883,2026-01-27T09:38:57.462617,733.85,64,192.168.10.30,5005,
306,ok,1769499537.465563536,1769499537.466186047,2026-01-27T09:38:57.465564,2026-01-27T09:38:57.466186,622.51,64,192.168.10.30,5005,
307,ok,1769499537.469044924,1769499537.469659328,2026-01-27T09:38:57.469045,2026-01-27T09:38:57.469659,614.40,64,192.168.10.30,5005,
308,ok,1769499537.472511768,1769499537.473088503,2026-01-27T09:38:57.472512,2026-01-27T09:38:57.473089,576.73,64,192.168.10.30,5005,
309,ok,1769499537.475930929,1769499537.476515055,2026-01-27T09:38:57.475931,2026-01-27T09:38:57.476515,584.13,64,192.168.10.30,5005,
310,ok,1769499537.479323864,1769499537.479913950,2026-01-27T09:38:57.479324,2026-01-27T09:38:57.479914,590.09,64,192.168.10.30,5005,
311,ok,1769499537.482753992,1769499537.483368158,2026-01-27T09:38:57.482754,2026-01-27T09:38:57.483368,614.17,64,192.168.10.30,5005,
312,ok,1769499537.486187935,1769499537.486819029,2026-01-27T09:38:57.486188,2026-01-27T09:38:57.486819,631.09,64,192.168.10.30,5005,
313,ok,1769499537.489747763,1769499537.490434885,2026-01-27T09:38:57.489748,2026-01-27T09:38:57.490435,687.12,64,192.168.10.30,5005,
314,ok,1769499537.493407488,1769499537.494134426,2026-01-27T09:38:57.493407,2026-01-27T09:38:57.494134,726.94,64,192.168.10.30,5005,
315,ok,1769499537.497056961,1769499537.497706652,2026-01-27T09:38:57.497057,2026-01-27T09:38:57.497707,649.69,64,192.168.10.30,5005,
316,ok,1769499537.500561237,1769499537.501178980,2026-01-27T09:38:57.500561,2026-01-27T09:38:57.501179,617.74,64,192.168.10.30,5005,
317,ok,1769499537.504027843,1769499537.504624128,2026-01-27T09:38:57.504028,2026-01-27T09:38:57.504624,596.28,64,192.168.10.30,5005,
318,ok,1769499537.507446527,1769499537.508029938,2026-01-27T09:38:57.507447,2026-01-27T09:38:57.508030,583.41,64,192.168.10.30,5005,
319,ok,1769499537.510883331,1769499537.511481524,2026-01-27T09:38:57.510883,2026-01-27T09:38:57.511482,598.19,64,192.168.10.30,5005,
320,ok,1769499537.514327526,1769499537.514951468,2026-01-27T09:38:57.514328,2026-01-27T09:38:57.514951,623.94,64,192.168.10.30,5005,
321,ok,1769499537.517839193,1769499537.518450260,2026-01-27T09:38:57.517839,2026-01-27T09:38:57.518450,611.07,64,192.168.10.30,5005,
322,ok,1769499537.521286726,1769499537.521860600,2026-01-27T09:38:57.521287,2026-01-27T09:38:57.521861,573.87,64,192.168.10.30,5005,
323,ok,1769499537.524739742,1769499537.525393724,2026-01-27T09:38:57.524740,2026-01-27T09:38:57.525394,653.98,64,192.168.10.30,5005,
324,ok,1769499537.528372765,1769499537.529103518,2026-01-27T09:38:57.528373,2026-01-27T09:38:57.529104,730.75,64,192.168.10.30,5005,
325,ok,1769499537.532032728,1769499537.532652140,2026-01-27T09:38:57.532033,2026-01-27T09:38:57.532652,619.41,64,192.168.10.30,5005,
326,ok,1769499537.535506248,1769499537.536089182,2026-01-27T09:38:57.535506,2026-01-27T09:38:57.536089,582.93,64,192.168.10.30,5005,
327,ok,1769499537.538971424,1769499537.539598227,2026-01-27T09:38:57.538971,2026-01-27T09:38:57.539598,626.80,64,192.168.10.30,5005,
328,ok,1769499537.542421818,1769499537.542981386,2026-01-27T09:38:57.542422,2026-01-27T09:38:57.542981,559.57,64,192.168.10.30,5005,
329,ok,1769499537.545817614,1769499537.546356201,2026-01-27T09:38:57.545818,2026-01-27T09:38:57.546356,538.59,64,192.168.10.30,5005,
330,ok,1769499537.549228191,1769499537.549789190,2026-01-27T09:38:57.549228,2026-01-27T09:38:57.549789,561.00,64,192.168.10.30,5005,
331,ok,1769499537.552666903,1769499537.553280592,2026-01-27T09:38:57.552667,2026-01-27T09:38:57.553281,613.69,64,192.168.10.30,5005,
332,ok,1769499537.556160927,1769499537.556764126,2026-01-27T09:38:57.556161,2026-01-27T09:38:57.556764,603.20,64,192.168.10.30,5005,
333,ok,1769499537.559712410,1769499537.560352325,2026-01-27T09:38:57.559712,2026-01-27T09:38:57.560352,639.92,64,192.168.10.30,5005,
334,ok,1769499537.563272476,1769499537.563833952,2026-01-27T09:38:57.563272,2026-01-27T09:38:57.563834,561.48,64,192.168.10.30,5005,
