packet,recv_time_epoch,send_time_epoch,recv_time_iso,send_time_iso,processing_time_us,packet_size_bytes,from_ip,from_port
167,1769499453.919449806,1769499453.919507027,2026-01-27T09:37:33.919450,2026-01-27T09:37:33.919507,57.22,64,192.168.10.20,36879
168,1769499453.923029184,1769499453.923081875,2026-01-27T09:37:33.923029,2026-01-27T09:37:33.923082,52.69,64,192.168.10.20,36879
169,1769499453.926406384,1769499453.926458359,2026-01-27T09:37:33.926406,2026-01-27T09:37:33.926458,51.98,64,192.168.10.20,36879
170,1769499453.929810286,1769499453.929863930,2026-01-27T09:37:33.929810,2026-01-27T09:37:33.929864,53.64,64,192.168.10.20,36879
171,1769499453.933191061,1769499453.933239698,2026-01-27T09:37:33.933191,2026-01-27T09:37:33.933240,48.64,64,192.168.10.20,36879
172,1769499453.936476231,1769499453.936527729,2026-01-27T09:37:33.936476,2026-01-27T09:37:33.936528,51.50,64,192.168.10.20,36879
173,1769499453.939843178,1769499453.939889908,2026-01-27T09:37:33.939843,2026-01-27T09:37:33.939890,46.73,64,192.168.10.20,36879
174,1769499453.943309069,1769499453.943358660,2026-01-27T09:37:33.943309,2026-01-27T09:37:33.943359,49.59,64,192.168.10.20,36879
175,1769499453.946724892,1769499453.946777821,2026-01-27T09:37:33.946725,2026-01-27T09:37:33.946778,52.93,64,192.168.10.20,36879
176,1769499453.950134039,1769499453.950185537,2026-01-27T09:37:33.950134,2026-01-27T09:37:33.950186,51.50,64,192.168.10.20,36879
177,1769499453.953556538,1769499453.953606367,2026-01-27T09:37:33.953557,2026-01-27T09:37:33.953606,49.83,64,192.168.10.20,36879
178,1769499453.957009077,1769499453.957067013,2026-01-27T09:37:33.957009,2026-01-27T09:37:33.957067,57.94,64,192.168.10.20,36879
179,1769499453.960660219,1769499453.960718155,2026-01-27T09:37:33.960660,2026-01-27T09:37:33.960718,57.94,64,192.168.10.20,36879
180,1769499453.964195490,1769499453.964245796,2026-01-27T09:37:33.964195,2026-01-27T09:37:33.964246,50.31,64,192.168.10.20,36879
181,1769499453.967595816,1769499453.967643976,2026-01-27T09:37:33.967596,2026-01-27T09:37:33.967644,48.16,64,192.168.10.20,36879
182,1769499453.970997095,1769499453.971044540,2026-01-27T09:37:33.970997,2026-01-27T09:37:33.971045,47.45,64,192.168.10.20,36879
183,1769499453.974377632,1769499453.974425554,2026-01-27T09:37:33.974378,2026-01-27T09:37:33.974426,47.92,64,192.168.10.20,36879
184,1769499453.977782011,1769499453.977834940,2026-01-27T09:37:33.977782,2026-01-27T09:37:33.977835,52.93,64,192.168.10.20,36879
185,1769499453.981245041,1769499453.981292725,2026-01-27T09:37:33.981245,2026-01-27T09:37:33.981293,47.68,64,192.168.10.20,36879
186,1769499453.984621048,1769499453.984675407,2026-01-27T09:37:33.984621,2026-01-27T09:37:33.984675,54.36,64,192.168.10.20,36879
187,1769499453.988123178,1769499453.988173008,2026-01-27T09:37:33.988123,2026-01-27T09:37:33.988173,49.83,64,192.168.10.20,36879
188,1769499453.991801023,1769499453.991856098,2026-01-27T09:37:33.991801,2026-01-27T09:37:33.991856,55.07,64,192.168.10.20,36879
189,1769499453.995384932,1769499453.995435476,2026-01-27T09:37:33.995385,2026-01-27T09:37:33.995435,50.54,64,192.168.10.20,36879
190,1769499453.998819828,1769499453.998873711,2026-01-27T09:37:33.998820,2026-01-27T09:37:33.998874,53.88,64,192.168.10.20,36879
191,1769499454.002327919,1769499454.002377510,2026-01-27T09:37:34.002328,2026-01-27T09:37:34.002378,49.59,64,192.168.10.20,36879
192,1769499454.005786896,1769499454.005845308,2026-01-27T09:37:34.005787,2026-01-27T09:37:34.005845,58.41,64,192.168.10.20,36879
193,1769499454.009219170,1769499454.009266853,2026-01-27T09:37:34.009219,2026-01-27T09:37:34.009267,47.68,64,192.168.10.20,36879
194,1769499454.012643099,1769499454.012702465,2026-01-27T09:37:34.012643,2026-01-27T09:37:34.012702,59.37,64,192.168.10.20,36879
195,1769499454.016034365,1769499454.016085386,2026-01-27T09:37:34.016034,2026-01-27T09:37:34.016085,51.02,64,192.168.10.20,36879
196,1769499454.019687891,1769499454.019737005,2026-01-27T09:37:34.019688,2026-01-27T09:37:34.019737,49.11,64,192.168.10.20,36879
197,1769499454.023328781,1769499454.023375034,2026-01-27T09:37:34.023329,2026-01-27T09:37:34.023375,46.25,64,192.168.10.20,36879
198,1769499454.026808023,1769499454.026854753,2026-01-27T09:37:34.026808,2026-01-27T09:37:34.026855,46.73,64,192.168.10.20,36879
199,1769499454.030221939,1769499454.030272484,2026-01-27T09:37:34.030222,2026-01-27T09:37:34.030272,50.54,64,192.168.10.20,36879
200,1769499454.033658743,1769499454.033710480,2026-01-27T09:37:34.033659,2026-01-27T09:37:34.033710,51.74,64,192.168.10.20,36879
201,1769499454.037086248,1769499454.037138939,2026-01-27T09:37:34.037086,2026-01-27T09:37:34.037139,52.69,64,192.168.10.20,36879
202,1769499454.040496349,1769499454.040553331,2026-01-27T09:37:34.040496,2026-01-27T09:37:34.040553,56.98,64,192.168.10.20,36879
203,1769499454.043908358,1769499454.043956995,2026-01-27T09:37:34.043908,2026-01-27T09:37:34.043957,48.64,64,192.168.10.20,36879
204,1769499454.047325134,1769499454.047374249,2026-01-27T09:37:34.047325,2026-01-27T09:37:34.047374,49.11,64,192.168.10.20,36879
205,1769499454.050949574,1769499454.051002741,2026-01-27T09:37:34.050950,2026-01-27T09:37:34.051003,53.17,64,192.168.10.20,36879
206,1769499454.054399729,1769499454.054454803,2026-01-27T09:37:34.054400,2026-01-27T09:37:34.054455,55.07,64,192.168.10.20,36879
207,1769499454.058098078,1769499454.058147430,2026-01-27T09:37:34.058098,2026-01-27T09:37:34.058147,49.35,64,192.168.10.20,36879
208,1769499454.061710119,1769499454.061823845,2026-01-27T09:37:34.061710,2026-01-27T09:37:34.061824,113.73,64,192.168.10.20,36879
209,1769499454.065289974,1769499454.065346479,2026-01-27T09:37:34.065290,2026-01-27T09:37:34.065346,56.51,64,192.168.10.20,36879
210,1769499454.068773031,1769499454.068828821,2026-01-27T09:37:34.068773,2026-01-27T09:37:34.068829,55.79,64,192.168.10.20,36879
211,1769499454.072212934,1769499454.072262764,2026-01-27T09:37:34.072213,2026-01-27T09:37:34.072263,49.83,64,192.168.10.20,36879
212,1769499454.075652122,1769499454.075703382,2026-01-27T09:37:34.075652,2026-01-27T09:37:34.075703,51.26,64,192.168.10.20,36879
213,1769499454.079061985,1769499454.079113245,2026-01-27T09:37:34.079062,2026-01-27T09:37:34.079113,51.26,64,192.168.10.20,36879
214,1769499454.082458735,1769499454.082507849,2026-01-27T09:37:34.082459,2026-01-27T09:37:34.082508,49.11,64,192.168.10.20,36879
215,1769499454.085928679,1769499454.085980654,2026-01-27T09:37:34.085929,2026-01-27T09:37:34.085981,51.98,64,192.168.10.20,36879
216,1769499454.089623451,1769499454.089671373,2026-01-27T09:37:34.089623,2026-01-27T09:37:34.089671,47.92,64,192.168.10.20,36879
217,1769499454.093270302,1769499454.093323469,2026-01-27T09:37:34.093270,2026-01-27T09:37:34.093323,53.17,64,192.168.10.20,36879
218,1769499454.096755266,1769499454.096814156,2026-01-27T09:37:34.096755,2026-01-27T09:37:34.096814,58.89,64,192.168.10.20,36879
219,1769499454.100211382,1769499454.100264788,2026-01-27T09:37:34.100211,2026-01-27T09:37:34.100265,53.41,64,192.168.10.20,36879
220,1769499454.103652954,1769499454.103703260,2026-01-27T09:37:34.103653,2026-01-27T09:37:34.103703,50.31,64,192.168.10.20,36879
221,1769499454.107031584,1769499454.107082605,2026-01-27T09:37:34.107032,2026-01-27T09:37:34.107083,51.02,64,192.168.10.20,36879
222,1769499454.110458612,1769499454.110512495,2026-01-27T09:37:34.110459,2026-01-27T09:37:34.110512,53.88,64,192.168.10.20,36879
223,1769499454.113899231,1769499454.113951683,2026-01-27T09:37:34.113899,2026-01-27T09:37:34.113952,52.45,64,192.168.10.20,36879
224,1769499454.117362022,1769499454.117412090,2026-01-27T09:37:34.117362,2026-01-27T09:37:34.117412,50.07,64,192.168.10.20,36879
225,1769499454.120995998,1769499454.121051550,2026-01-27T09:37:34.120996,2026-01-27T09:37:34.121052,55.55,64,192.168.10.20,36879
226,1769499454.124518156,1769499454.124571085,2026-01-27T09:37:34.124518,2026-01-27T09:37:34.124571,52.93,64,192.168.10.20,36879
227,1769499454.127959728,1769499454.128008366,2026-01-27T09:37:34.127960,2026-01-27T09:37:34.128008,48.64,64,192.168.10.20,36879
228,1769499454.131432295,1769499454.131483793,2026-01-27T09:37:34.131432,2026-01-27T09:37:34.131484,51.50,64,192.168.10.20,36879
229,1769499454.134846687,1769499454.134897709,2026-01-27T09:37:34.134847,2026-01-27T09:37:34.134898,51.02,64,192.168.10.20,36879
230,1769499454.138241529,1769499454.138296366,2026-01-27T09:37:34.138242,2026-01-27T09:37:34.138296,54.84,64,192.168.10.20,36879
231,1769499454.141640663,1769499454.141688824,2026-01-27T09:37:34.141641,2026-01-27T09:37:34.141689,48.16,64,192.168.10.20,36879
232,1769499454.145129204,1769499454.145185232,2026-01-27T09:37:34.145129,2026-01-27T09:37:34.145185,56.03,64,192.168.10.20,36879
233,1769499454.148665428,1769499454.148728848,2026-01-27T09:37:34.148665,2026-01-27T09:37:34.148729,63.42,64,192.168.10.20,36879
234,1769499454.152522326,1769499454.152574301,2026-01-27T09:37:34.152522,2026-01-27T09:37:34.152574,51.98,64,192.168.10.20,36879
235,1769499454.156058550,1769499454.156108618,2026-01-27T09:37:34.156059,2026-01-27T09:37:34.156109,50.07,64,192.168.10.20,36879
236,1769499454.159715652,1769499454.159768581,2026-01-27T09:37:34.159716,2026-01-27T09:37:34.159769,52.93,64,192.168.10.20,36879
237,1769499454.163304806,1769499454.163359642,2026-01-27T09:37:34.163305,2026-01-27T09:37:34.163360,54.84,64,192.168.10.20,36879
238,1769499454.166770458,1769499454.166818619,2026-01-27T09:37:34.166770,2026-01-27T09:37:34.166819,48.16,64,192.168.10.20,36879
239,1769499454.170233965,1769499454.170285940,2026-01-27T09:37:34.170234,2026-01-27T09:37:34.170286,51.98,64,192.168.10.20,36879
240,1769499454.173655748,1769499454.173701048,2026-01-27T09:37:34.173656,2026-01-27T09:37:34.173701,45.30,64,192.168.10.20,36879
241,1769499454.177114725,1769499454.177170277,2026-01-27T09:37:34.177115,2026-01-27T09:37:34.177170,55.55,64,192.168.10.20,36879
242,1769499454.180504560,1769499454.180560827,2026-01-27T09:37:34.180505,2026-01-27T09:37:34.180561,56.27,64,192.168.10.20,36879
243,1769499454.183924437,1769499454.183975935,2026-01-27T09:37:34.183924,2026-01-27T09:37:34.183976,51.50,64,192.168.10.20,36879
244,1769499454.187426805,1769499454.187478542,2026-01-27T09:37:34.187427,2026-01-27T09:37:34.187479,51.74,64,192.168.10.20,36879
245,1769499454.191064119,1769499454.191117525,2026-01-27T09:37:34.191064,2026-01-27T09:37:34.191118,53.41,64,192.168.10.20,36879
246,1769499454.194576502,1769499454.194631100,2026-01-27T09:37:34.194577,2026-01-27T09:37:34.194631,54.60,64,192.168.10.20,36879
247,1769499454.198057413,1769499454.198107243,2026-01-27T09:37:34.198057,2026-01-27T09:37:34.198107,49.83,64,192.168.10.20,36879
248,1769499454.201526880,1769499454.201578140,2026-01-27T09:37:34.201527,2026-01-27T09:37:34.201578,51.26,64,192.168.10.20,36879
249,1769499454.204885006,1769499454.204941511,2026-01-27T09:37:34.204885,2026-01-27T09:37:34.204942,56.51,64,192.168.10.20,36879
250,1769499454.208293438,1769499454.208346367,2026-01-27T09:37:34.208293,2026-01-27T09:37:34.208346,52.93,64,192.168.10.20,36879
251,1769499454.211707830,1769499454.211759090,2026-01-27T09:37:34.211708,2026-01-27T09:37:34.211759,51.26,64,192.168.10.20,36879
252,1769499454.215180397,1769499454.215238810,2026-01-27T09:37:34.215180,2026-01-27T09:37:34.215239,58.41,64,192.168.10.20,36879
253,1769499454.218839407,1769499454.218905926,2026-01-27T09:37:34.218839,2026-01-27T09:37:34.218906,66.52,64,192.168.10.20,36879
254,1769499454.222541332,1769499454.222594738,2026-01-27T09:37:34.222541,2026-01-27T09:37:34.222595,53.41,64,192.168.10.20,36879
255,1769499454.226027250,1769499454.226075411,2026-01-27T09:37:34.226027,2026-01-27T09:37:34.226075,48.16,64,192.168.10.20,36879
256,1769499454.229451895,1769499454.229498863,2026-01-27T09:37:34.229452,2026-01-27T09:37:34.229499,46.97,64,192.168.10.20,36879
257,1769499454.232847929,1769499454.232905149,2026-01-27T09:37:34.232848,2026-01-27T09:37:34.232905,57.22,64,192.168.10.20,36879
258,1769499454.236220121,1769499454.236275196,2026-01-27T09:37:34.236220,2026-01-27T09:37:34.236275,55.07,64,192.168.10.20,36879
259,1769499454.239574671,1769499454.239628315,2026-01-27T09:37:34.239575,2026-01-27T09:37:34.239628,53.64,64,192.168.10.20,36879
260,1769499454.242983580,1769499454.243034363,2026-01-27T09:37:34.242984,2026-01-27T09:37:34.243034,50.78,64,192.168.10.20,36879
261,1769499454.246544838,1769499454.246592283,2026-01-27T09:37:34.246545,2026-01-27T09:37:34.246592,47.45,64,192.168.10.20,36879
262,1769499454.250341892,1769499454.250390530,2026-01-27T09:37:34.250342,2026-01-27T09:37:34.250391,48.64,64,192.168.10.20,36879
263,1769499454.253820419,1769499454.253870487,2026-01-27T09:37:34.253820,2026-01-27T09:37:34.253870,50.07,64,192.168.10.20,36879
264,1769499454.257383585,1769499454.257434368,2026-01-27T09:37:34.257384,2026-01-27T09:37:34.257434,50.78,64,192.168.10.20,36879
265,1769499454.261025429,1769499454.261080742,2026-01-27T09:37:34.261025,2026-01-27T09:37:34.261081,55.31,64,192.168.10.20,36879
266,1769499454.264525175,1769499454.264579773,2026-01-27T09:37:34.264525,2026-01-27T09:37:34.264580,54.60,64,192.168.10.20,36879
267,1769499454.267918825,1769499454.267966509,2026-01-27T09:37:34.267919,2026-01-27T09:37:34.267967,47.68,64,192.168.10.20,36879
268,1769499454.271306276,1769499454.271356344,2026-01-27T09:37:34.271306,2026-01-27T09:37:34.271356,50.07,64,192.168.10.20,36879
269,1769499454.274637938,1769499454.274690866,2026-01-27T09:37:34.274638,2026-01-27T09:37:34.274691,52.93,64,192.168.10.20,36879
270,1769499454.277992010,1769499454.278052807,2026-01-27T09:37:34.277992,2026-01-27T09:37:34.278053,60.80,64,192.168.10.20,36879
271,1769499454.281422377,1769499454.281471729,2026-01-27T09:37:34.281422,2026-01-27T09:37:34.281472,49.35,64,192.168.10.20,36879
272,1769499454.284997940,1769499454.285054207,2026-01-27T09:37:34.284998,2026-01-27T09:37:34.285054,56.27,64,192.168.10.20,36879
273,1769499454.288638115,1769499454.288694859,2026-01-27T09:37:34.288638,2026-01-27T09:37:34.288695,56.74,64,192.168.10.20,36879
274,1769499454.292116642,1769499454.292164326,2026-01-27T09:37:34.292117,2026-01-27T09:37:34.292164,47.68,64,192.168.10.20,36879
275,1769499454.295454741,1769499454.295505047,2026-01-27T09:37:34.295455,2026-01-27T09:37:34.295505,50.31,64,192.168.10.20,36879
276,1769499454.298840284,1769499454.298893213,2026-01-27T09:37:34.298840,2026-01-27T09:37:34.298893,52.93,64,192.168.10.20,36879
277,1769499454.302245378,1769499454.302302837,2026-01-27T09:37:34.302245,2026-01-27T09:37:34.302303,57.46,64,192.168.10.20,36879
278,1769499454.305648565,1769499454.305701733,2026-01-27T09:37:34.305649,2026-01-27T09:37:34.305702,53.17,64,192.168.10.20,36879
279,1769499454.309075117,1769499454.309125662,2026-01-27T09:37:34.309075,2026-01-27T09:37:34.309126,50.54,64,192.168.10.20,36879
280,1769499454.312439919,1769499454.312495947,2026-01-27T09:37:34.312440,2026-01-27T09:37:34.312496,56.03,64,192.168.10.20,36879
281,1769499454.315823793,1769499454.315872669,2026-01-27T09:37:34.315824,2026-01-27T09:37:34.315873,48.88,64,192.168.10.20,36879
282,1769499454.319175243,1769499454.319224358,2026-01-27T09:37:34.319175,2026-01-27T09:37:34.319224,49.11,64,192.168.10.20,36879
283,1769499454.322557211,1769499454.322606325,2026-01-27T09:37:34.322557,2026-01-27T09:37:34.322606,49.11,64,192.168.10.20,36879
284,1769499454.326274395,1769499454.326322079,2026-01-27T09:37:34.326274,2026-01-27T09:37:34.326322,47.68,64,192.168.10.20,36879
285,1769499454.329957724,1769499454.330010891,2026-01-27T09:37:34.329958,2026-01-27T09:37:34.330011,53.17,64,192.168.10.20,36879
286,1769499454.333387852,1769499454.333436966,2026-01-27T09:37:34.333388,2026-01-27T09:37:34.333437,49.11,64,192.168.10.20,36879
287,1769499454.336766720,1769499454.336819410,2026-01-27T09:37:34.336767,2026-01-27T09:37:34.336819,52.69,64,192.168.10.20,36879
288,1769499454.340159416,1769499454.340218782,2026-01-27T09:37:34.340159,2026-01-27T09:37:34.340219,59.37,64,192.168.10.20,36879
289,1769499454.343586445,1769499454.343639135,2026-01-27T09:37:34.343586,2026-01-27T09:37:34.343639,52.69,64,192.168.10.20,36879
290,1769499454.347034454,1769499454.347085476,2026-01-27T09:37:34.347034,2026-01-27T09:37:34.347085,51.02,64,192.168.10.20,36879
291,1769499454.350622892,1769499454.350672960,2026-01-27T09:37:34.350623,2026-01-27T09:37:34.350673,50.07,64,192.168.10.20,36879
292,1769499454.354169607,1769499454.354221344,2026-01-27T09:37:34.354170,2026-01-27T09:37:34.354221,51.74,64,192.168.10.20,36879
293,1769499454.357875824,1769499454.357923508,2026-01-27T09:37:34.357876,2026-01-27T09:37:34.357924,47.68,64,192.168.10.20,36879
294,1769499454.361522198,1769499454.361574650,2026-01-27T09:37:34.361522,2026-01-27T09:37:34.361575,52.45,64,192.168.10.20,36879
295,1769499454.364912987,1769499454.364964962,2026-01-27T09:37:34.364913,2026-01-27T09:37:34.364965,51.98,64,192.168.10.20,36879
296,1769499454.368312120,1769499454.368358850,2026-01-27T09:37:34.368312,2026-01-27T09:37:34.368359,46.73,64,192.168.10.20,36879
297,1769499454.371685028,1769499454.371732950,2026-01-27T09:37:34.371685,2026-01-27T09:37:34.371733,47.92,64,192.168.10.20,36879
298,1769499454.375061035,1769499454.375111818,2026-01-27T09:37:34.375061,2026-01-27T09:37:34.375112,50.78,64,192.168.10.20,36879
299,1769499454.378461599,1769499454.378511190,2026-01-27T09:37:34.378462,2026-01-27T09:37:34.378511,49.59,64,192.168.10.20,36879
300,1769499454.381966591,1769499454.382015467,2026-01-27T09:37:34.381967,2026-01-27T09:37:34.382015,48.88,64,192.168.10.20,36879
301,1769499454.385676622,1769499454.385727882,2026-01-27T09:37:34.385677,2026-01-27T09:37:34.385728,51.26,64,192.168.10.20,36879
302,1769499454.389347792,1769499454.389404774,2026-01-27T09:37:34.389348,2026-01-27T09:37:34.389405,56.98,64,192.168.10.20,36879
303,1769499454.392748117,1769499454.392799377,2026-01-27T09:37:34.392748,2026-01-27T09:37:34.392799,51.26,64,192.168.10.20,36879
304,1769499454.396130323,1769499454.396176577,2026-01-27T09:37:34.396130,2026-01-27T09:37:34.396177,46.25,64,192.168.10.20,36879
305,1769499454.399531603,1769499454.399582863,2026-01-27T09:37:34.399532,2026-01-27T09:37:34.399583,51.26,64,192.168.10.20,36879
306,1769499454.402939558,1769499454.402997494,2026-01-27T09:37:34.402940,2026-01-27T09:37:34.402997,57.94,64,192.168.10.20,36879
307,1769499454.406467676,1769499454.406520128,2026-01-27T09:37:34.406468,2026-01-27T09:37:34.406520,52.45,64,192.168.10.20,36879
308,1769499454.410149574,1769499454.410204887,2026-01-27T09:37:34.410150,2026-01-27T09:37:34.410205,55.31,64,192.168.10.20,36879
309,1769499454.413849354,1769499454.413901806,2026-01-27T09:37:34.413849,2026-01-27T09:37:34.413902,52.45,64,192.168.10.20,36879
310,1769499454.417571068,1769499454.417626143,2026-01-27T09:37:34.417571,2026-01-27T09:37:34.417626,55.07,64,192.168.10.20,36879
311,1769499454.421403885,1769499454.421473503,2026-01-27T09:37:34.421404,2026-01-27T09:37:34.421474,69.62,64,192.168.10.20,36879
312,1769499454.425143242,1769499454.425204277,2026-01-27T09:37:34.425143,2026-01-27T09:37:34.425204,61.04,64,192.168.10.20,36879
313,1769499454.428678751,1769499454.428738117,2026-01-27T09:37:34.428679,2026-01-27T09:37:34.428738,59.37,64,192.168.10.20,36879
314,1769499454.432121277,1769499454.432179689,2026-01-27T09:37:34.432121,2026-01-27T09:37:34.432180,58.41,64,192.168.10.20,36879
315,1769499454.435529470,1769499454.435584784,2026-01-27T09:37:34.435529,2026-01-27T09:37:34.435585,55.31,64,192.168.10.20,36879
316,1769499454.438916445,1769499454.438968182,2026-01-27T09:37:34.438916,2026-01-27T09:37:34.438968,51.74,64,192.168.10.20,36879
317,1769499454.442313910,1769499454.442365170,2026-01-27T09:37:34.442314,2026-01-27T09:37:34.442365,51.26,64,192.168.10.20,36879
318,1769499454.445792675,1769499454.445852041,2026-01-27T09:37:34.445793,2026-01-27T09:37:34.445852,59.37,64,192.168.10.20,36879
319,1769499454.449309587,1769499454.449362755,2026-01-27T09:37:34.449310,2026-01-27T09:37:34.449363,53.17,64,192.168.10.20,36879
320,1769499454.452955723,1769499454.453008890,2026-01-27T09:37:34.452956,2026-01-27T09:37:34.453009,53.17,64,192.168.10.20,36879
321,1769499454.456467628,1769499454.456518650,2026-01-27T09:37:34.456468,2026-01-27T09:37:34.456519,51.02,64,192.168.10.20,36879
322,1769499454.459852457,1769499454.459902763,2026-01-27T09:37:34.459852,2026-01-27T09:37:34.459903,50.31,64,192.168.10.20,36879
323,1769499454.463248968,1769499454.463299751,2026-01-27T09:37:34.463249,2026-01-27T09:37:34.463300,50.78,64,192.168.10.20,36879
324,1769499454.466564178,1769499454.466614485,2026-01-27T09:37:34.466564,2026-01-27T09:37:34.466614,50.31,64,192.168.10.20,36879
325,1769499454.469931841,1769499454.469984293,2026-01-27T09:37:34.469932,2026-01-27T09:37:34.469984,52.45,64,192.168.10.20,36879
326,1769499454.473402977,1769499454.473453045,2026-01-27T09:37:34.473403,2026-01-27T09:37:34.473453,50.07,64,192.168.10.20,36879
327,1769499454.477017879,1769499454.477073431,2026-01-27T09:37:34.477018,2026-01-27T09:37:34.477073,55.55,64,192.168.10.20,36879
328,1769499454.480630159,1769499454.480685711,2026-01-27T09:37:34.480630,2026-01-27T09:37:34.480686,55.55,64,192.168.10.20,36879
329,1769499454.484469652,1769499454.484519005,2026-01-27T09:37:34.484470,2026-01-27T09:37:34.484519,49.35,64,192.168.10.20,36879
330,1769499454.488151789,1769499454.488207102,2026-01-27T09:37:34.488152,2026-01-27T09:37:34.488207,55.31,64,192.168.10.20,36879
331,1769499454.491747379,1769499454.491799593,2026-01-27T09:37:34.491747,2026-01-27T09:37:34.491800,52.21,64,192.168.10.20,36879
332,1769499454.495304823,1769499454.495351315,2026-01-27T09:37:34.495305,2026-01-27T09:37:34.495351,46.49,64,192.168.10.20,36879
333,1769499454.498700857,1769499454.498759270,2026-01-27T09:37:34.498701,2026-01-27T09:37:34.498759,58.41,64,192.168.10.20,36879
