packet,recv_time_epoch,send_time_epoch,recv_time_iso,send_time_iso,processing_time_us,packet_size_bytes,from_ip,from_port
334,1769499454.502085924,1769499454.502136946,2026-01-27T09:37:34.502086,2026-01-27T09:37:34.502137,51.02,64,192.168.10.20,36879
335,1769499454.505447626,1769499454.505497456,2026-01-27T09:37:34.505448,2026-01-27T09:37:34.505497,49.83,64,192.168.10.20,36879
336,1769499454.508831501,1769499454.508883715,2026-01-27T09:37:34.508832,2026-01-27T09:37:34.508884,52.21,64,192.168.10.20,36879
337,1769499454.512292624,1769499454.512340546,2026-01-27T09:37:34.512293,2026-01-27T09:37:34.512341,47.92,64,192.168.10.20,36879
338,1769499454.515785694,1769499454.515833616,2026-01-27T09:37:34.515786,2026-01-27T09:37:34.515834,47.92,64,192.168.10.20,36879
339,1769499454.519441605,1769499454.519490242,2026-01-27T09:37:34.519442,2026-01-27T09:37:34.519490,48.64,64,192.168.10.20,36879
340,1769499454.522979498,1769499454.523030281,2026-01-27T09:37:34.522979,2026-01-27T09:37:34.523030,50.78,64,192.168.10.20,36879
341,1769499454.526412964,1769499454.526463032,2026-01-27T09:37:34.526413,2026-01-27T09:37:34.526463,50.07,64,192.168.10.20,36879
342,1769499454.529810429,1769499454.529860973,2026-01-27T09:37:34.529810,2026-01-27T09:37:34.529861,50.54,64,192.168.10.20,36879
343,1769499454.533195257,1769499454.533244848,2026-01-27T09:37:34.533195,2026-01-27T09:37:34.533245,49.59,64,192.168.10.20,36879
344,1769499454.536578655,1769499454.536632299,2026-01-27T09:37:34.536579,2026-01-27T09:37:34.536632,53.64,64,192.168.10.20,36879
345,1769499454.540014029,1769499454.540062428,2026-01-27T09:37:34.540014,2026-01-27T09:37:34.540062,48.40,64,192.168.10.20,36879
346,1769499454.543447971,1769499454.543499947,2026-01-27T09:37:34.543448,2026-01-27T09:37:34.543500,51.98,64,192.168.10.20,36879
347,1769499454.546971321,1769499454.547022581,2026-01-27T09:37:34.546971,2026-01-27T09:37:34.547023,51.26,64,192.168.10.20,36879
348,1769499454.550666332,1769499454.550723076,2026-01-27T09:37:34.550666,2026-01-27T09:37:34.550723,56.74,64,192.168.10.20,36879
349,1769499454.554187298,1769499454.554239750,2026-01-27T09:37:34.554187,2026-01-27T09:37:34.554240,52.45,64,192.168.10.20,36879
350,1769499454.557789803,1769499454.557841301,2026-01-27T09:37:34.557790,2026-01-27T09:37:34.557841,51.50,64,192.168.10.20,36879
351,1769499454.561254501,1769499454.561305523,2026-01-27T09:37:34.561255,2026-01-27T09:37:34.561306,51.02,64,192.168.10.20,36879
352,1769499454.564593315,1769499454.564646959,2026-01-27T09:37:34.564593,2026-01-27T09:37:34.564647,53.64,64,192.168.10.20,36879
353,1769499454.567968369,1769499454.568021536,2026-01-27T09:37:34.567968,2026-01-27T09:37:34.568022,53.17,64,192.168.10.20,36879
354,1769499454.571325302,1769499454.571377754,2026-01-27T09:37:34.571325,2026-01-27T09:37:34.571378,52.45,64,192.168.10.20,36879
355,1769499454.574661016,1769499454.574713945,2026-01-27T09:37:34.574661,2026-01-27T09:37:34.574714,52.93,64,192.168.10.20,36879
356,1769499454.578084946,1769499454.578137636,2026-01-27T09:37:34.578085,2026-01-27T09:37:34.578138,52.69,64,192.168.10.20,36879
357,1769499454.581724644,1769499454.581810236,2026-01-27T09:37:34.581725,2026-01-27T09:37:34.581810,85.59,64,192.168.10.20,36879
358,1769499454.585298538,1769499454.585349560,2026-01-27T09:37:34.585299,2026-01-27T09:37:34.585350,51.02,64,192.168.10.20,36879
359,1769499454.588811159,1769499454.588861465,2026-01-27T09:37:34.588811,2026-01-27T09:37:34.588861,50.31,64,192.168.10.20,36879
360,1769499454.592382431,1769499454.592428446,2026-01-27T09:37:34.592382,2026-01-27T09:37:34.592428,46.01,64,192.168.10.20,36879
361,1769499454.595804691,1769499454.595852137,2026-01-27T09:37:34.595805,2026-01-27T09:37:34.595852,47.45,64,192.168.10.20,36879
362,1769499454.599139214,1769499454.599186420,2026-01-27T09:37:34.599139,2026-01-27T09:37:34.599186,47.21,64,192.168.10.20,36879
363,1769499454.602441549,1769499454.602490902,2026-01-27T09:37:34.602442,2026-01-27T09:37:34.602491,49.35,64,192.168.10.20,36879
364,1769499454.605808973,1769499454.605862856,2026-01-27T09:37:34.605809,2026-01-27T09:37:34.605863,53.88,64,192.168.10.20,36879
365,1769499454.609193563,1769499454.609241962,2026-01-27T09:37:34.609194,2026-01-27T09:37:34.609242,48.40,64,192.168.10.20,36879
366,1769499454.612594128,1769499454.612649679,2026-01-27T09:37:34.612594,2026-01-27T09:37:34.612650,55.55,64,192.168.10.20,36879
367,1769499454.616082430,1769499454.616128922,2026-01-27T09:37:34.616082,2026-01-27T09:37:34.616129,46.49,64,192.168.10.20,36879
368,1769499454.619619608,1769499454.619670868,2026-01-27T09:37:34.619620,2026-01-27T09:37:34.619671,51.26,64,192.168.10.20,36879
369,1769499454.623076677,1769499454.623136282,2026-01-27T09:37:34.623077,2026-01-27T09:37:34.623136,59.60,64,192.168.10.20,36879
370,1769499454.626462936,1769499454.626517296,2026-01-27T09:37:34.626463,2026-01-27T09:37:34.626517,54.36,64,192.168.10.20,36879
371,1769499454.629793167,1769499454.629842758,2026-01-27T09:37:34.629793,2026-01-27T09:37:34.629843,49.59,64,192.168.10.20,36879
372,1769499454.633145332,1769499454.633196592,2026-01-27T09:37:34.633145,2026-01-27T09:37:34.633197,51.26,64,192.168.10.20,36879
373,1769499454.636467695,1769499454.636520386,2026-01-27T09:37:34.636468,2026-01-27T09:37:34.636520,52.69,64,192.168.10.20,36879
374,1769499454.639882565,1769499454.639940262,2026-01-27T09:37:34.639883,2026-01-27T09:37:34.639940,57.70,64,192.168.10.20,36879
375,1769499454.643328190,1769499454.643380404,2026-01-27T09:37:34.643328,2026-01-27T09:37:34.643380,52.21,64,192.168.10.20,36879
376,1769499454.646972179,1769499454.647019148,2026-01-27T09:37:34.646972,2026-01-27T09:37:34.647019,46.97,64,192.168.10.20,36879
377,1769499454.650683880,1769499454.650736570,2026-01-27T09:37:34.650684,2026-01-27T09:37:34.650737,52.69,64,192.168.10.20,36879
378,1769499454.654429197,1769499454.654483795,2026-01-27T09:37:34.654429,2026-01-27T09:37:34.654484,54.60,64,192.168.10.20,36879
379,1769499454.658038616,1769499454.658103466,2026-01-27T09:37:34.658039,2026-01-27T09:37:34.658103,64.85,64,192.168.10.20,36879
380,1769499454.661478758,1769499454.661531210,2026-01-27T09:37:34.661479,2026-01-27T09:37:34.661531,52.45,64,192.168.10.20,36879
381,1769499454.664841413,1769499454.664899588,2026-01-27T09:37:34.664841,2026-01-27T09:37:34.664900,58.17,64,192.168.10.20,36879
382,1769499454.668205261,1769499454.668256521,2026-01-27T09:37:34.668205,2026-01-27T09:37:34.668257,51.26,64,192.168.10.20,36879
383,1769499454.671544313,1769499454.671594381,2026-01-27T09:37:34.671544,2026-01-27T09:37:34.671594,50.07,64,192.168.10.20,36879
384,1769499454.674908161,1769499454.674963713,2026-01-27T09:37:34.674908,2026-01-27T09:37:34.674964,55.55,64,192.168.10.20,36879
385,1769499454.678351164,1769499454.678402662,2026-01-27T09:37:34.678351,2026-01-27T09:37:34.678403,51.50,64,192.168.10.20,36879
386,1769499454.681837082,1769499454.681887388,2026-01-27T09:37:34.681837,2026-01-27T09:37:34.681887,50.31,64,192.168.10.20,36879
387,1769499454.685494423,1769499454.685545206,2026-01-27T09:37:34.685494,2026-01-27T09:37:34.685545,50.78,64,192.168.10.20,36879
388,1769499454.688956499,1769499454.689010620,2026-01-27T09:37:34.688956,2026-01-27T09:37:34.689011,54.12,64,192.168.10.20,36879
389,1769499454.692308664,1769499454.692357063,2026-01-27T09:37:34.692309,2026-01-27T09:37:34.692357,48.40,64,192.168.10.20,36879
390,1769499454.695681572,1769499454.695733309,2026-01-27T09:37:34.695682,2026-01-27T09:37:34.695733,51.74,64,192.168.10.20,36879
391,1769499454.699032068,1769499454.699083090,2026-01-27T09:37:34.699032,2026-01-27T09:37:34.699083,51.02,64,192.168.10.20,36879
392,1769499454.702423334,1769499454.702476025,2026-01-27T09:37:34.702423,2026-01-27T09:37:34.702476,52.69,64,192.168.10.20,36879
393,1769499454.705848217,1769499454.705900431,2026-01-27T09:37:34.705848,2026-01-27T09:37:34.705900,52.21,64,192.168.10.20,36879
394,1769499454.709513187,1769499454.709562540,2026-01-27T09:37:34.709513,2026-01-27T09:37:34.709563,49.35,64,192.168.10.20,36879
395,1769499454.713068724,1769499454.713123798,2026-01-27T09:37:34.713069,2026-01-27T09:37:34.713124,55.07,64,192.168.10.20,36879
396,1769499454.716730595,1769499454.716787338,2026-01-27T09:37:34.716731,2026-01-27T09:37:34.716787,56.74,64,192.168.10.20,36879
397,1769499454.720428944,1769499454.720487356,2026-01-27T09:37:34.720429,2026-01-27T09:37:34.720487,58.41,64,192.168.10.20,36879
398,1769499454.724054575,1769499454.724102974,2026-01-27T09:37:34.724055,2026-01-27T09:37:34.724103,48.40,64,192.168.10.20,36879
399,1769499454.727599144,1769499454.727650404,2026-01-27T09:37:34.727599,2026-01-27T09:37:34.727650,51.26,64,192.168.10.20,36879
400,1769499454.731018543,1769499454.731070757,2026-01-27T09:37:34.731019,2026-01-27T09:37:34.731071,52.21,64,192.168.10.20,36879
401,1769499454.734455824,1769499454.734505415,2026-01-27T09:37:34.734456,2026-01-27T09:37:34.734505,49.59,64,192.168.10.20,36879
402,1769499454.737852335,1769499454.737903833,2026-01-27T09:37:34.737852,2026-01-27T09:37:34.737904,51.50,64,192.168.10.20,36879
403,1769499454.741213799,1769499454.741263866,2026-01-27T09:37:34.741214,2026-01-27T09:37:34.741264,50.07,64,192.168.10.20,36879
404,1769499454.744624853,1769499454.744677544,2026-01-27T09:37:34.744625,2026-01-27T09:37:34.744678,52.69,64,192.168.10.20,36879
405,1769499454.748084068,1769499454.748130798,2026-01-27T09:37:34.748084,2026-01-27T09:37:34.748131,46.73,64,192.168.10.20,36879
406,1769499454.751569271,1769499454.751615047,2026-01-27T09:37:34.751569,2026-01-27T09:37:34.751615,45.78,64,192.168.10.20,36879
407,1769499454.755121231,1769499454.755171776,2026-01-27T09:37:34.755121,2026-01-27T09:37:34.755172,50.54,64,192.168.10.20,36879
408,1769499454.758585691,1769499454.758640289,2026-01-27T09:37:34.758586,2026-01-27T09:37:34.758640,54.60,64,192.168.10.20,36879
409,1769499454.762001514,1769499454.762054443,2026-01-27T09:37:34.762002,2026-01-27T09:37:34.762054,52.93,64,192.168.10.20,36879
410,1769499454.765367746,1769499454.765419245,2026-01-27T09:37:34.765368,2026-01-27T09:37:34.765419,51.50,64,192.168.10.20,36879
411,1769499454.768743277,1769499454.768802166,2026-01-27T09:37:34.768743,2026-01-27T09:37:34.768802,58.89,64,192.168.10.20,36879
412,1769499454.772108078,1769499454.772156954,2026-01-27T09:37:34.772108,2026-01-27T09:37:34.772157,48.88,64,192.168.10.20,36879
413,1769499454.775471449,1769499454.775520563,2026-01-27T09:37:34.775471,2026-01-27T09:37:34.775521,49.11,64,192.168.10.20,36879
414,1769499454.778921843,1769499454.778972387,2026-01-27T09:37:34.778922,2026-01-27T09:37:34.778972,50.54,64,192.168.10.20,36879
415,1769499454.782534838,1769499454.782588482,2026-01-27T09:37:34.782535,2026-01-27T09:37:34.782588,53.64,64,192.168.10.20,36879
416,1769499454.786216736,1769499454.786267042,2026-01-27T09:37:34.786217,2026-01-27T09:37:34.786267,50.31,64,192.168.10.20,36879
417,1769499454.789782524,1769499454.789833307,2026-01-27T09:37:34.789783,2026-01-27T09:37:34.789833,50.78,64,192.168.10.20,36879
418,1769499454.793455362,1769499454.793505907,2026-01-27T09:37:34.793455,2026-01-27T09:37:34.793506,50.54,64,192.168.10.20,36879
419,1769499454.796957731,1769499454.797014952,2026-01-27T09:37:34.796958,2026-01-27T09:37:34.797015,57.22,64,192.168.10.20,36879
420,1769499454.800411463,1769499454.800479650,2026-01-27T09:37:34.800411,2026-01-27T09:37:34.800480,68.19,64,192.168.10.20,36879
421,1769499454.803834200,1769499454.803886890,2026-01-27T09:37:34.803834,2026-01-27T09:37:34.803887,52.69,64,192.168.10.20,36879
422,1769499454.807168484,1769499454.807218313,2026-01-27T09:37:34.807168,2026-01-27T09:37:34.807218,49.83,64,192.168.10.20,36879
423,1769499454.810515404,1769499454.810566425,2026-01-27T09:37:34.810515,2026-01-27T09:37:34.810566,51.02,64,192.168.10.20,36879
424,1769499454.814015627,1769499454.814067125,2026-01-27T09:37:34.814016,2026-01-27T09:37:34.814067,51.50,64,192.168.10.20,36879
425,1769499454.817484856,1769499454.817534447,2026-01-27T09:37:34.817485,2026-01-27T09:37:34.817534,49.59,64,192.168.10.20,36879
426,1769499454.821086407,1769499454.821140528,2026-01-27T09:37:34.821086,2026-01-27T09:37:34.821141,54.12,64,192.168.10.20,36879
427,1769499454.824593067,1769499454.824647665,2026-01-27T09:37:34.824593,2026-01-27T09:37:34.824648,54.60,64,192.168.10.20,36879
428,1769499454.828016758,1769499454.828073740,2026-01-27T09:37:34.828017,2026-01-27T09:37:34.828074,56.98,64,192.168.10.20,36879
429,1769499454.831461906,1769499454.831511497,2026-01-27T09:37:34.831462,2026-01-27T09:37:34.831511,49.59,64,192.168.10.20,36879
430,1769499454.834830523,1769499454.834880829,2026-01-27T09:37:34.834831,2026-01-27T09:37:34.834881,50.31,64,192.168.10.20,36879
431,1769499454.838144779,1769499454.838189602,2026-01-27T09:37:34.838145,2026-01-27T09:37:34.838190,44.82,64,192.168.10.20,36879
432,1769499454.841525316,1769499454.841574192,2026-01-27T09:37:34.841525,2026-01-27T09:37:34.841574,48.88,64,192.168.10.20,36879
433,1769499454.844973087,1769499454.845026970,2026-01-27T09:37:34.844973,2026-01-27T09:37:34.845027,53.88,64,192.168.10.20,36879
434,1769499454.848747969,1769499454.848801851,2026-01-27T09:37:34.848748,2026-01-27T09:37:34.848802,53.88,64,192.168.10.20,36879
435,1769499454.852449894,1769499454.852498770,2026-01-27T09:37:34.852450,2026-01-27T09:37:34.852499,48.88,64,192.168.10.20,36879
436,1769499454.855963230,1769499454.856014490,2026-01-27T09:37:34.855963,2026-01-27T09:37:34.856014,51.26,64,192.168.10.20,36879
437,1769499454.859610558,1769499454.859658957,2026-01-27T09:37:34.859611,2026-01-27T09:37:34.859659,48.40,64,192.168.10.20,36879
438,1769499454.863111973,1769499454.863164186,2026-01-27T09:37:34.863112,2026-01-27T09:37:34.863164,52.21,64,192.168.10.20,36879
439,1769499454.866507053,1769499454.866560459,2026-01-27T09:37:34.866507,2026-01-27T09:37:34.866560,53.41,64,192.168.10.20,36879
440,1769499454.869919538,1769499454.869972229,2026-01-27T09:37:34.869920,2026-01-27T09:37:34.869972,52.69,64,192.168.10.20,36879
441,1769499454.873297930,1769499454.873349667,2026-01-27T09:37:34.873298,2026-01-27T09:37:34.873350,51.74,64,192.168.10.20,36879
442,1769499454.876667023,1769499454.876730442,2026-01-27T09:37:34.876667,2026-01-27T09:37:34.876730,63.42,64,192.168.10.20,36879
443,1769499454.880096197,1769499454.880144358,2026-01-27T09:37:34.880096,2026-01-27T09:37:34.880144,48.16,64,192.168.10.20,36879
444,1769499454.883528948,1769499454.883580446,2026-01-27T09:37:34.883529,2026-01-27T09:37:34.883580,51.50,64,192.168.10.20,36879
445,1769499454.887065649,1769499454.887114286,2026-01-27T09:37:34.887066,2026-01-27T09:37:34.887114,48.64,64,192.168.10.20,36879
446,1769499454.890612125,1769499454.890661716,2026-01-27T09:37:34.890612,2026-01-27T09:37:34.890662,49.59,64,192.168.10.20,36879
447,1769499454.894078732,1769499454.894128561,2026-01-27T09:37:34.894079,2026-01-27T09:37:34.894129,49.83,64,192.168.10.20,36879
448,1769499454.897498131,1769499454.897549629,2026-01-27T09:37:34.897498,2026-01-27T09:37:34.897550,51.50,64,192.168.10.20,36879
449,1769499454.900900364,1769499454.900952578,2026-01-27T09:37:34.900900,2026-01-27T09:37:34.900953,52.21,64,192.168.10.20,36879
450,1769499454.904259443,1769499454.904307127,2026-01-27T09:37:34.904259,2026-01-27T09:37:34.904307,47.68,64,192.168.10.20,36879
451,1769499454.907650232,1769499454.907702684,2026-01-27T09:37:34.907650,2026-01-27T09:37:34.907703,52.45,64,192.168.10.20,36879
452,1769499454.911100864,1769499454.911152124,2026-01-27T09:37:34.911101,2026-01-27T09:37:34.911152,51.26,64,192.168.10.20,36879
453,1769499454.914664984,1769499454.914721489,2026-01-27T09:37:34.914665,2026-01-27T09:37:34.914721,56.51,64,192.168.10.20,36879
454,1769499454.918474674,1769499454.918524265,2026-01-27T09:37:34.918475,2026-01-27T09:37:34.918524,49.59,64,192.168.10.20,36879
455,1769499454.922025442,1769499454.922075510,2026-01-27T09:37:34.922025,2026-01-27T09:37:34.922076,50.07,64,192.168.10.20,36879
456,1769499454.925535917,1769499454.925586939,2026-01-27T09:37:34.925536,2026-01-27T09:37:34.925587,51.02,64,192.168.10.20,36879
457,1769499454.929041624,1769499454.929096222,2026-01-27T09:37:34.929042,2026-01-27T09:37:34.929096,54.60,64,192.168.10.20,36879
458,1769499454.932433128,1769499454.932487249,2026-01-27T09:37:34.932433,2026-01-27T09:37:34.932487,54.12,64,192.168.10.20,36879
459,1769499454.935844898,1769499454.935896158,2026-01-27T09:37:34.935845,2026-01-27T09:37:34.935896,51.26,64,192.168.10.20,36879
460,1769499454.939243555,1769499454.939296007,2026-01-27T09:37:34.939244,2026-01-27T09:37:34.939296,52.45,64,192.168.10.20,36879
461,1769499454.942554951,1769499454.942607164,2026-01-27T09:37:34.942555,2026-01-27T09:37:34.942607,52.21,64,192.168.10.20,36879
462,1769499454.945927382,1769499454.945981503,2026-01-27T09:37:34.945927,2026-01-27T09:37:34.945982,54.12,64,192.168.10.20,36879
463,1769499454.949418783,1769499454.949467421,2026-01-27T09:37:34.949419,2026-01-27T09:37:34.949467,48.64,64,192.168.10.20,36879
464,1769499454.952860117,1769499454.952918291,2026-01-27T09:37:34.952860,2026-01-27T09:37:34.952918,58.17,64,192.168.10.20,36879
465,1769499454.956484795,1769499454.956531286,2026-01-27T09:37:34.956485,2026-01-27T09:37:34.956531,46.49,64,192.168.10.20,36879
466,1769499454.959954023,1769499454.960002422,2026-01-27T09:37:34.959954,2026-01-27T09:37:34.960002,48.40,64,192.168.10.20,36879
467,1769499454.963346958,1769499454.963398218,2026-01-27T09:37:34.963347,2026-01-27T09:37:34.963398,51.26,64,192.168.10.20,36879
468,1769499454.966739416,1769499454.966790199,2026-01-27T09:37:34.966739,2026-01-27T09:37:34.966790,50.78,64,192.168.10.20,36879
469,1769499454.970053911,1769499454.970108271,2026-01-27T09:37:34.970054,2026-01-27T09:37:34.970108,54.36,64,192.168.10.20,36879
470,1769499454.973400831,1769499454.973454237,2026-01-27T09:37:34.973401,2026-01-27T09:37:34.973454,53.41,64,192.168.10.20,36879
471,1769499454.976846218,1769499454.976900339,2026-01-27T09:37:34.976846,2026-01-27T09:37:34.976900,54.12,64,192.168.10.20,36879
472,1769499454.980471373,1769499454.980518818,2026-01-27T09:37:34.980471,2026-01-27T09:37:34.980519,47.45,64,192.168.10.20,36879
473,1769499454.984127045,1769499454.984178543,2026-01-27T09:37:34.984127,2026-01-27T09:37:34.984179,51.50,64,192.168.10.20,36879
474,1769499454.987865448,1769499454.987918615,2026-01-27T09:37:34.987865,2026-01-27T09:37:34.987919,53.17,64,192.168.10.20,36879
475,1769499454.991412163,1769499454.991462708,2026-01-27T09:37:34.991412,2026-01-27T09:37:34.991463,50.54,64,192.168.10.20,36879
476,1769499454.994925737,1769499454.994977474,2026-01-27T09:37:34.994926,2026-01-27T09:37:34.994977,51.74,64,192.168.10.20,36879
477,1769499454.998381138,1769499454.998428822,2026-01-27T09:37:34.998381,2026-01-27T09:37:34.998429,47.68,64,192.168.10.20,36879
478,1769499455.001799822,1769499455.001851320,2026-01-27T09:37:35.001800,2026-01-27T09:37:35.001851,51.50,64,192.168.10.20,36879
479,1769499455.005222559,1769499455.005272388,2026-01-27T09:37:35.005223,2026-01-27T09:37:35.005272,49.83,64,192.168.10.20,36879
480,1769499455.008595943,1769499455.008651495,2026-01-27T09:37:35.008596,2026-01-27T09:37:35.008651,55.55,64,192.168.10.20,36879
481,1769499455.012015581,1769499455.012064934,2026-01-27T09:37:35.012016,2026-01-27T09:37:35.012065,49.35,64,192.168.10.20,36879
482,1769499455.015508652,1769499455.015560389,2026-01-27T09:37:35.015509,2026-01-27T09:37:35.015560,51.74,64,192.168.10.20,36879
483,1769499455.018985748,1769499455.019040108,2026-01-27T09:37:35.018986,2026-01-27T09:37:35.019040,54.36,64,192.168.10.20,36879
484,1769499455.022551060,1769499455.022601366,2026-01-27T09:37:35.022551,2026-01-27T09:37:35.022601,50.31,64,192.168.10.20,36879
485,1769499455.026053190,1769499455.026106596,2026-01-27T09:37:35.026053,2026-01-27T09:37:35.026107,53.41,64,192.168.10.20,36879
486,1769499455.029462814,1769499455.029512167,2026-01-27T09:37:35.029463,2026-01-27T09:37:35.029512,49.35,64,192.168.10.20,36879
487,1769499455.032791853,1769499455.032849550,2026-01-27T09:37:35.032792,2026-01-27T09:37:35.032850,57.70,64,192.168.10.20,36879
488,1769499455.036140442,1769499455.036190510,2026-01-27T09:37:35.036140,2026-01-27T09:37:35.036191,50.07,64,192.168.10.20,36879
489,1769499455.039493799,1769499455.039544821,2026-01-27T09:37:35.039494,2026-01-27T09:37:35.039545,51.02,64,192.168.10.20,36879
490,1769499455.042994499,1769499455.043042421,2026-01-27T09:37:35.042994,2026-01-27T09:37:35.043042,47.92,64,192.168.10.20,36879
491,1769499455.046642780,1769499455.046700001,2026-01-27T09:37:35.046643,2026-01-27T09:37:35.046700,57.22,64,192.168.10.20,36879
492,1769499455.050397396,1769499455.050455332,2026-01-27T09:37:35.050397,2026-01-27T09:37:35.050455,57.94,64,192.168.10.20,36879
493,1769499455.053916216,1769499455.053973198,2026-01-27T09:37:35.053916,2026-01-27T09:37:35.053973,56.98,64,192.168.10.20,36879
494,1769499455.057569027,1769499455.057618856,2026-01-27T09:37:35.057569,2026-01-27T09:37:35.057619,49.83,64,192.168.10.20,36879
495,1769499455.061102629,1769499455.061160803,2026-01-27T09:37:35.061103,2026-01-27T09:37:35.061161,58.17,64,192.168.10.20,36879
496,1769499455.064507961,1769499455.064564466,2026-01-27T09:37:35.064508,2026-01-27T09:37:35.064564,56.51,64,192.168.10.20,36879
497,1769499455.067901373,1769499455.067948103,2026-01-27T09:37:35.067901,2026-01-27T09:37:35.067948,46.73,64,192.168.10.20,36879
498,1769499455.071258783,1769499455.071308851,2026-01-27T09:37:35.071259,2026-01-27T09:37:35.071309,50.07,64,192.168.10.20,36879
499,1769499455.074532270,1769499455.074587584,2026-01-27T09:37:35.074532,2026-01-27T09:37:35.074588,55.31,64,192.168.10.20,36879
500,1769499455.077948570,1769499455.078005075,2026-01-27T09:37:35.077949,2026-01-27T09:37:35.078005,56.51,64,192.168.10.20,36879
